仓位ID,交易对,方向,数量,开仓价格,开仓时间,平仓价格,平仓时间,状态,PnL,交易次数,原始开仓时间戳,原始平仓时间戳
HYPE/USDT:USDT_1753752789117,HYPE/USDT:USDT,多头,8.881784197001252e-15,44.111999999999995,2025-07-29 09:33:09,43.216,2025-07-29 10:16:53,已平仓,-82.29501574999941,20,1753752789117,1753755413677
HYPE/USDT:USDT_1753755413677_reverse,HYPE/USDT:USDT,空头,9.237055564881302e-14,43.33367490433673,2025-07-29 10:16:53,43.287,2025-07-29 11:00:39,持仓中,3.8286993199993935,55,1753755413677,1753758039606
RESOLV/USDT:USDT_1753246442767,RESOLV/USDT:USDT,多头,403.0,0.23825,2025-07-23 12:54:02,0.23369,2025-07-23 12:59:53,已平仓,-19.537511109999958,19,1753246442767,1753246793432
SPK/USDT:USDT_1753147118256,SPK/USDT:USDT,多头,83.0,0.06633352148997135,2025-07-22 09:18:38,0.06229,2025-07-22 10:06:18,已平仓,-114.28963369000006,22,1753147118256,1753149978649
SPK/USDT:USDT_1753184032743,SPK/USDT:USDT,多头,1458.0,0.07111130818866186,2025-07-22 19:33:52,0.07662,2025-07-22 20:53:14,已平仓,141.7957064999998,24,1753184032743,1753188794943
SPK/USDT:USDT_1754038531571,SPK/USDT:USDT,多头,2475.0,0.10389,2025-08-01 16:55:31,0.10137,2025-08-01 17:08:14,已平仓,-48.09227232999996,13,1754038531571,1754039294151
NEWT/USDT:USDT_1753411071255,NEWT/USDT:USDT,空头,152.0,0.48690000000000005,2025-07-25 10:37:51,0.4838,2025-07-25 11:10:51,已平仓,5.500580980000098,7,1753411071255,1753413051478
PUMP/USDT:USDT_1753159561067,PUMP/USDT:USDT,空头,94613.0,0.0037429999999999994,2025-07-22 12:46:01,0.0037,2025-07-22 17:18:53,已平仓,26.532065119999462,7,1753159561067,1753175933995
VELVET/USDT:USDT_1752913334129,VELVET/USDT:USDT,空头,1542.0,0.06686,2025-07-19 16:22:14,0.06665,2025-07-19 16:23:24,已平仓,2.4858256100000418,30,1752913334129,1752913404411
VELVET/USDT:USDT_1752913787936,VELVET/USDT:USDT,空头,817.0,0.06405999999999999,2025-07-19 16:29:47,0.06454,2025-07-19 21:05:21,已平仓,-16.00329358000021,43,1752913787936,1752930321718
ZORA/USDT:USDT_1753771597556,ZORA/USDT:USDT,空头,12835.0,0.08141000000000001,2025-07-29 14:46:37,0.08239,2025-07-29 15:05:17,已平仓,-30.95019773999975,23,1753771597556,1753772717459
ZORA/USDT:USDT_1753844542358,ZORA/USDT:USDT,多头,17617.0,0.09071,2025-07-30 11:02:22,0.08743,2025-07-30 11:09:16,已平仓,-91.43554878000006,13,1753844542358,1753844956038
ZORA/USDT:USDT_1754020525369,ZORA/USDT:USDT,多头,677.0,0.0695,2025-08-01 11:55:25,0.06823,2025-08-01 12:12:18,已平仓,-29.93946520000013,18,1754020525369,1754021538769
ZORA/USDT:USDT_1754024444674,ZORA/USDT:USDT,多头,5742.0,0.06979,2025-08-01 13:00:44,0.06755,2025-08-01 13:40:40,已平仓,-66.53035493000017,6,1754024444674,1754026840030
XRP/USDT:USDT_1753405754526,XRP/USDT:USDT,空头,763.2999999999998,3.1175,2025-07-25 09:09:14,3.0648,2025-07-25 12:19:09,已平仓,63.19232939000012,16,1753405754526,1753417149523
XRP/USDT:USDT_1753417149523_reverse,XRP/USDT:USDT,多头,1.1368683772161603e-13,3.0648,2025-07-25 12:19:09,,,持仓中,0,1,1753417149523,
LTC/USDT:USDT_1752991701015,LTC/USDT:USDT,多头,13.012999999999998,116.44,2025-07-20 14:08:21,118.44,2025-07-20 17:56:48,已平仓,64.43249856999999,8,1752991701015,1753005408674
LTC/USDT:USDT_1753005408674_reverse,LTC/USDT:USDT,空头,1.7763568394002505e-15,118.44,2025-07-20 17:56:48,,,持仓中,0,1,1753005408674,
SOL/USDT:USDT_1753071872050,SOL/USDT:USDT,多头,50.61,187.0987314759929,2025-07-21 12:24:32,191.58,2025-07-21 17:58:36,已平仓,217.21453470999964,8,1753071872050,1753091916295
CFX/USDT:USDT_1752985353435,CFX/USDT:USDT,多头,268.0,0.11969099356343685,2025-07-20 12:22:33,0.13364,2025-07-20 14:00:20,已平仓,320.7055962100006,24,1752985353435,1752991220039
CFX/USDT:USDT_1752991377285,CFX/USDT:USDT,多头,1482.0,0.13596359201141225,2025-07-20 14:02:57,0.14778,2025-07-20 14:22:34,已平仓,165.01605652000018,13,1752991377285,1752992554354
CFX/USDT:USDT_1753080431923,CFX/USDT:USDT,空头,184.0,0.20992000000000002,2025-07-21 14:47:11,0.20729,2025-07-21 17:59:48,已平仓,13.8725063100001,14,1753080431923,1753091988483
CFX/USDT:USDT_1753517001554,CFX/USDT:USDT,多头,2773.0,0.19577,2025-07-26 16:03:21,0.18643,2025-07-26 16:26:49,已平仓,-93.69169940999994,18,1753517001554,1753518409018
CFX/USDT:USDT_1753766522035,CFX/USDT:USDT,空头,70.0,0.21843341063348415,2025-07-29 13:22:02,0.22063,2025-07-29 13:28:17,已平仓,-52.59717923000032,42,1753766522035,1753766897578
CFX/USDT:USDT_1753766904073,CFX/USDT:USDT,多头,1267.0,0.22138621501014194,2025-07-29 13:28:24,0.23022,2025-07-29 13:37:41,已平仓,129.0337479900008,28,1753766904073,1753767461774
CFX/USDT:USDT_1753767987372,CFX/USDT:USDT,多头,1205.0,0.23021,2025-07-29 13:46:27,0.23809,2025-07-29 13:52:10,已平仓,85.7790949,12,1753767987372,1753768330817
CFX/USDT:USDT_1753768357906,CFX/USDT:USDT,多头,2158.0,0.23684647191292377,2025-07-29 13:52:37,0.24112,2025-07-29 13:58:12,已平仓,66.19634300000072,33,1753768357906,1753768692234
CFX/USDT:USDT_1753773131112,CFX/USDT:USDT,多头,731.0,0.2615176234151605,2025-07-29 15:12:11,0.26343,2025-07-29 15:45:41,已平仓,26.143515600000306,27,1753773131112,1753775141386
CFX/USDT:USDT_1753775214933,CFX/USDT:USDT,多头,2004.0,0.26225,2025-07-29 15:46:54,0.26209,2025-07-29 15:46:59,已平仓,-0.8343060899999869,3,1753775214933,1753775219376
CFX/USDT:USDT_1753777444582,CFX/USDT:USDT,多头,83.0,0.27182469492558103,2025-07-29 16:24:04,0.25483,2025-07-29 16:28:49,已平仓,-196.1845960400005,18,1753777444582,1753777729242
CFX/USDT:USDT_1753777790468,CFX/USDT:USDT,多头,6968.0,0.25822588265869667,2025-07-29 16:29:50,0.27575,2025-07-29 20:29:13,已平仓,266.22134248999953,15,1753777790468,1753792153054
CFX/USDT:USDT_1753794299445,CFX/USDT:USDT,多头,2931.0,0.26977,2025-07-29 21:04:59,0.2739,2025-07-29 21:43:04,已平仓,26.317172779999872,12,1753794299445,1753796584078
CFX/USDT:USDT_1753798523441,CFX/USDT:USDT,空头,74.0,0.23992422639054536,2025-07-29 22:15:23,0.2419,2025-07-29 22:43:11,已平仓,-19.748812110000106,19,1753798523441,1753800191359
CFX/USDT:USDT_1753928830874,CFX/USDT:USDT,多头,1690.0,0.2279869749691323,2025-07-31 10:27:10,0.21708,2025-07-31 14:06:21,已平仓,-98.5402785799998,10,1753928830874,1753941981047
CKB/USDT:USDT_1753147773253,CKB/USDT:USDT,空头,503415.0,0.005581000000000001,2025-07-22 09:29:33,0.005565,2025-07-22 15:28:00,已平仓,7.054877570000734,8,1753147773253,1753169280461
CKB/USDT:USDT_1753516848424,CKB/USDT:USDT,多头,48378.0,0.006989,2025-07-26 16:00:48,0.006622,2025-07-26 19:31:51,已平仓,-43.313560140000014,5,1753516848424,1753529511266
CKB/USDT:USDT_1753773123214,CKB/USDT:USDT,多头,24778.0,0.006765776723907205,2025-07-29 15:12:03,0.006993,2025-07-29 15:25:54,已平仓,129.4817727200007,29,1753773123214,1753773954922
CKB/USDT:USDT_1753774525842,CKB/USDT:USDT,多头,9723.0,0.006782557211801752,2025-07-29 15:35:25,0.006485,2025-07-29 16:55:20,已平仓,-141.04302663000007,27,1753774525842,1753779320021
SUI/USDT:USDT_1753586472281,SUI/USDT:USDT,多头,203.99999999999972,4.196500000000001,2025-07-27 11:21:12,4.2655,2025-07-27 19:38:48,已平仓,81.90073263999881,15,1753586472281,1753616328406
SUI/USDT:USDT_1753616328406_reverse,SUI/USDT:USDT,空头,2.8421709430404007e-13,4.2655,2025-07-27 19:38:48,4.3198,2025-07-27 20:23:46,已平仓,-0.4387528300000154,2,1753616328406,1753619026161
SUI/USDT:USDT_1753619026161_reverse,SUI/USDT:USDT,多头,1089.8999999999996,4.319800000000001,2025-07-27 20:23:46,4.4,2025-07-27 20:51:34,已平仓,83.52381292999954,13,1753619026161,1753620694770
SUI/USDT:USDT_1753620694770_reverse,SUI/USDT:USDT,空头,4.547473508864641e-13,4.4,2025-07-27 20:51:34,4.2883,2025-07-28 11:56:07,已平仓,-4.27541214999995,2,1753620694770,1753674967035
SUI/USDT:USDT_1753674967035_reverse,SUI/USDT:USDT,多头,127.29999999999964,4.2883,2025-07-28 11:56:07,4.3112,2025-07-28 13:18:32,已平仓,24.46792500000039,18,1753674967035,1753679912687
SUI/USDT:USDT_1753679912687_reverse,SUI/USDT:USDT,空头,3.552713678800501e-13,4.3112,2025-07-28 13:18:32,3.85,2025-07-31 12:49:01,已平仓,-1.5907228699998361,2,1753679912687,1753937341936
SUI/USDT:USDT_1753937341936_reverse,SUI/USDT:USDT,多头,611.4999999999999,3.8499999999999974,2025-07-31 12:49:01,3.9499,2025-07-31 16:25:23,已平仓,119.96166252000316,29,1753937341936,1753950323890
SUI/USDT:USDT_1753950323890_reverse,SUI/USDT:USDT,空头,1.1368683772161603e-13,3.9499,2025-07-31 16:25:23,3.9182,2025-07-31 17:41:28,已平仓,-1.7446712299999965,2,1753950323890,1753954888513
SUI/USDT:USDT_1753954888513_reverse,SUI/USDT:USDT,多头,791.2999999999998,3.9176337065072198,2025-07-31 17:41:28,3.8575,2025-07-31 20:32:48,已平仓,-100.6478438300003,20,1753954888513,1753965168061
SUI/USDT:USDT_1753965168061_reverse,SUI/USDT:USDT,空头,1.1368683772161603e-13,3.8575,2025-07-31 20:32:48,,,持仓中,0,1,1753965168061,
1000PEPE/USDT:USDT_1753798891858,1000PEPE/USDT:USDT,空头,14858.0,0.011581851944367661,2025-07-29 22:21:31,0.0113948,2025-07-30 00:32:50,已平仓,36.20314935999975,7,1753798891858,1753806770584
1000PEPE/USDT:USDT_1753877377274,1000PEPE/USDT:USDT,空头,75320.0,0.0111083,2025-07-30 20:09:37,0.011227,2025-07-30 20:22:27,已平仓,-72.08152717999992,12,1753877377274,1753878147760
UNI/USDT:USDT_1752983043521,UNI/USDT:USDT,多头,16.0,10.480165269461079,2025-07-20 11:44:03,10.342,2025-07-20 12:12:01,已平仓,-120.09864158000076,42,1752983043521,1752984721020
UNI/USDT:USDT_1752984974024,UNI/USDT:USDT,空头,100.0,10.326,2025-07-20 12:16:14,10.363,2025-07-20 12:20:26,已平仓,-34.47767309999962,23,1752984974024,1752985226287
UNI/USDT:USDT_1752985791417,UNI/USDT:USDT,多头,24.0,10.484414383561644,2025-07-20 12:29:51,10.744,2025-07-20 23:37:31,已平仓,219.17424457999928,75,1752985791417,1753025851826
UNI/USDT:USDT_1753062052398,UNI/USDT:USDT,空头,399.0,10.338000000000003,2025-07-21 09:40:52,10.533,2025-07-21 11:02:16,已平仓,-125.93196149999801,18,1753062052398,1753066936673
UNI/USDT:USDT_1753331539512,UNI/USDT:USDT,空头,4.0,10.24705122494432,2025-07-24 12:32:19,9.735,2025-07-24 14:44:24,已平仓,227.02680244999962,22,1753331539512,1753339464606
UNI/USDT:USDT_1753341837509,UNI/USDT:USDT,多头,150.0,9.897,2025-07-24 15:23:57,10.019,2025-07-24 18:18:20,已平仓,54.734024899999945,15,1753341837509,1753352300496
UNI/USDT:USDT_1753366411082,UNI/USDT:USDT,空头,139.0,9.978,2025-07-24 22:13:31,10.184,2025-07-24 22:34:10,已平仓,-96.78000298000002,18,1753366411082,1753367650462
UNI/USDT:USDT_1753374355588,UNI/USDT:USDT,空头,67.0,10.231999999999998,2025-07-25 00:25:55,10.453,2025-07-25 01:55:10,已平仓,-92.49297799000078,12,1753374355588,1753379710026
UNI/USDT:USDT_1753419020861,UNI/USDT:USDT,多头,145.0,9.983,2025-07-25 12:50:20,10.376,2025-07-25 17:31:27,已平仓,153.16571889999958,10,1753419020861,1753435887055
UNI/USDT:USDT_1753463471093,UNI/USDT:USDT,多头,206.0,10.160106796116505,2025-07-26 01:11:11,10.504,2025-07-26 11:39:02,已平仓,70.03280700000013,21,1753463471093,1753501142266
UNI/USDT:USDT_1753680777612,UNI/USDT:USDT,多头,320.0,11.131520153550863,2025-07-28 13:32:57,11.099,2025-07-28 14:18:44,已平仓,-22.50816349999948,18,1753680777612,1753683524008
UNI/USDT:USDT_1753706550047,UNI/USDT:USDT,多头,229.0,10.982,2025-07-28 20:42:30,10.847,2025-07-28 21:01:59,已平仓,-52.15788228999992,20,1753706550047,1753707719943
UNI/USDT:USDT_1753709530551,UNI/USDT:USDT,空头,210.0,10.713,2025-07-28 21:32:10,10.81,2025-07-28 21:42:10,已平仓,-39.00966299000047,14,1753709530551,1753710130636
ETHFI/USDT:USDT_1753680190165,ETHFI/USDT:USDT,多头,343.19999999999834,1.3083,2025-07-28 13:23:10,1.2971,2025-07-28 14:18:44,已平仓,-41.96320988000032,34,1753680190165,1753683524009
ETHFI/USDT:USDT_1753683524009_reverse,ETHFI/USDT:USDT,空头,1.3642420526593924e-12,1.2307000000000001,2025-07-28 14:18:44,1.2437,2025-07-28 21:42:19,已平仓,-40.95214049999966,6,1753683524009,1753710139454
ETHFI/USDT:USDT_1753710139454_reverse,ETHFI/USDT:USDT,多头,6.6999999999984095,1.2437,2025-07-28 21:42:19,1.2357,2025-07-28 21:47:28,已平仓,-30.963960930000063,35,1753710139454,1753710448827
ETHFI/USDT:USDT_1753710448827_reverse,ETHFI/USDT:USDT,空头,1.4779288903810084e-12,1.2246,2025-07-28 21:47:28,1.2038,2025-07-28 22:33:35,持仓中,67.88224386999971,20,1753710448827,1753713215352
GLM/USDT:USDT_1753599780389,GLM/USDT:USDT,空头,266.0,0.324,2025-07-27 15:03:00,0.32716,2025-07-27 15:12:17,已平仓,-15.515705209999933,12,1753599780389,1753600337044
GLM/USDT:USDT_1753602126180,GLM/USDT:USDT,多头,392.0,0.3406600000000001,2025-07-27 15:42:06,0.32601,2025-07-27 19:06:14,已平仓,-107.3011534900006,16,1753602126180,1753614374207
PENGU/USDT:USDT_1753075120624,PENGU/USDT:USDT,多头,84754.0,0.0343167853971712,2025-07-21 13:18:40,0.036998,2025-07-21 14:23:24,已平仓,321.5717164299998,13,1753075120624,1753079004030
PENGU/USDT:USDT_1753079406900,PENGU/USDT:USDT,多头,4493.0,0.03701406714336334,2025-07-21 14:30:06,0.038851,2025-07-21 16:50:07,已平仓,199.18754342000062,18,1753079406900,1753087807883
PENGU/USDT:USDT_1753191816410,PENGU/USDT:USDT,多头,34449.0,0.04177058083749194,2025-07-22 21:43:36,0.039233,2025-07-22 22:49:29,已平仓,-314.79437498000084,12,1753191816410,1753195769808
PENGU/USDT:USDT_1753529609916,PENGU/USDT:USDT,多头,16629.0,0.04368044332287729,2025-07-26 19:33:29,0.042395,2025-07-26 23:23:38,已平仓,-98.25791774999972,10,1753529609916,1753543418745
PENGU/USDT:USDT_1753577928835,PENGU/USDT:USDT,多头,2570.0,0.043328000000000005,2025-07-27 08:58:48,0.042202,2025-07-27 12:32:47,已平仓,-69.74423159000013,15,1753577928835,1753590767041
PENGU/USDT:USDT_1753618656766,PENGU/USDT:USDT,空头,759.0,0.04276800000000001,2025-07-27 20:17:36,0.042517,2025-07-27 21:00:20,已平仓,23.497408980000724,23,1753618656766,1753621220349
PENGU/USDT:USDT_1753793502913,PENGU/USDT:USDT,空头,3099.0,0.039016349415450964,2025-07-29 20:51:42,0.038191,2025-07-29 22:05:39,已平仓,94.72845039000023,23,1753793502913,1753797939815
PENGU/USDT:USDT_1753968492735,PENGU/USDT:USDT,空头,41197.0,0.0370296799282517,2025-07-31 21:28:12,0.037218,2025-08-01 00:33:07,已平仓,-13.95114552000008,14,1753968492735,1753979587147
EPIC/USDT:USDT_1753089342499,EPIC/USDT:USDT,空头,31.699999999999875,2.5538,2025-07-21 17:15:42,2.3582,2025-07-21 17:24:14,已平仓,156.52113308999984,20,1753089342499,1753089854074
EPIC/USDT:USDT_1753089854074_reverse,EPIC/USDT:USDT,多头,1.2434497875801753e-13,2.3582,2025-07-21 17:24:14,,,持仓中,0,1,1753089854074,
SQD/USDT:USDT_1753759026913,SQD/USDT:USDT,多头,1051.0,0.21238049719326388,2025-07-29 11:17:06,0.20526,2025-07-29 12:32:56,已平仓,-36.223825600000225,14,1753759026913,1753763576345
