仓位ID,交易对,方向,数量,开仓价格,开仓时间,平仓价格,平仓时间,状态,PnL,交易次数,原始开仓时间戳,原始平仓时间戳
VINE/USDT:USDT_1753793526930,VINE/USDT:USDT,空头,16073.0,0.12569365955328815,2025-07-29 20:52:06,0.135,2025-07-30 00:21:49,已平仓,-149.5808099999997,10,1753793526930,1753806109026
VINE/USDT:USDT_1753807586316,VINE/USDT:USDT,空头,1270.0,0.1306180313999128,2025-07-30 00:46:26,0.12711,2025-07-30 11:59:34,已平仓,4.455199877889246,15,1753807586316,1753847974748
VINE/USDT:USDT_1753848386433,VINE/USDT:USDT,空头,67.0,0.1275544170528267,2025-07-30 12:06:26,0.12601,2025-07-30 13:28:16,已平仓,0.10347594253938755,9,1753848386433,1753853296911
VINE/USDT:USDT_1753853756831,VINE/USDT:USDT,多头,1183.0,0.11708000000000002,2025-07-30 13:35:56,0.11569,2025-07-30 13:38:52,已平仓,-1.6443700000000192,26,1753853756831,1753853932044
VINE/USDT:USDT_1753853970514,VINE/USDT:USDT,空头,58.0,0.11516283606445908,2025-07-30 13:39:30,0.1182,2025-07-30 13:55:07,已平仓,-0.17615550826137324,21,1753853970514,1753854907406
VINE/USDT:USDT_1753856298250,VINE/USDT:USDT,空头,1708.0,0.11516402810195127,2025-07-30 14:18:18,0.11902,2025-07-30 14:32:09,已平仓,-6.586000001867235,18,1753856298250,1753857129105
VINE/USDT:USDT_1753857623736,VINE/USDT:USDT,空头,416.0,0.1179647476810484,2025-07-30 14:40:23,0.11201,2025-07-30 17:48:55,已平仓,2.477175035316138,43,1753857623736,1753868935601
VINE/USDT:USDT_1753870135646,VINE/USDT:USDT,空头,6156.0,0.11459400784997821,2025-07-30 18:08:55,0.115,2025-07-30 20:23:21,已平仓,-2.4992876755341666,22,1753870135646,1753878201423
VINE/USDT:USDT_1753878514087,VINE/USDT:USDT,空头,2667.0,0.1132,2025-07-30 20:28:34,0.11143,2025-07-30 20:38:04,已平仓,4.720589999999984,10,1753878514087,1753879084850
VINE/USDT:USDT_1753879817392,VINE/USDT:USDT,空头,3989.0,0.11078041837144002,2025-07-30 20:50:17,0.10903,2025-07-30 22:14:47,已平仓,6.982418883674245,15,1753879817392,1753884887853
VINE/USDT:USDT_1753931201668,VINE/USDT:USDT,空头,5461.0,0.11478234450245856,2025-07-31 11:06:41,0.11802,2025-07-31 12:47:16,已平仓,-17.680836672073827,21,1753931201668,1753937236409
VINE/USDT:USDT_1753942129643,VINE/USDT:USDT,空头,3107.0,0.11757152710167916,2025-07-31 14:08:49,0.11903,2025-07-31 16:37:35,已平仓,-4.531475295082839,24,1753942129643,1753951055691
PIPPIN/USDT:USDT_1753245233162,PIPPIN/USDT:USDT,多头,16279.0,0.029523214775255897,2025-07-23 12:33:53,0.02438,2025-07-23 13:50:28,已平仓,-83.72639332639076,15,1753245233162,1753249828021
LAYER/USDT:USDT_1753148263225,LAYER/USDT:USDT,多头,3.979039320256561e-13,0.8273960456338995,2025-07-22 09:37:43,,,持仓中,0,75,1753148263225,
EPIC/USDT:USDT_1753089342499,EPIC/USDT:USDT,空头,31.699999999999875,2.5538,2025-07-21 17:15:42,2.3582,2025-07-21 17:24:14,已平仓,6.200519999999968,20,1753089342499,1753089854074
EPIC/USDT:USDT_1753089854074_reverse,EPIC/USDT:USDT,多头,1.2434497875801753e-13,2.3582,2025-07-21 17:24:14,,,持仓中,0,1,1753089854074,
BANANAS31/USDT:USDT_1753760770885,BANANAS31/USDT:USDT,多头,105173.0,0.009101277201304478,2025-07-29 11:46:10,0.008756,2025-07-29 12:57:48,已平仓,-36.31383909279587,7,1753760770885,1753765068943
BANANAS31/USDT:USDT_1753765095808,BANANAS31/USDT:USDT,空头,27038.0,0.008679610470056798,2025-07-29 12:58:15,0.008331,2025-07-29 13:01:45,已平仓,9.425729889395711,14,1753765095808,1753765305580
BANANAS31/USDT:USDT_1753765447213,BANANAS31/USDT:USDT,空头,168009.0,0.008376,2025-07-29 13:04:07,0.00823,2025-07-29 13:07:21,已平仓,24.52931400000005,6,1753765447213,1753765641370
BANANAS31/USDT:USDT_1753768964016,BANANAS31/USDT:USDT,空头,1996.0,0.00829638878400924,2025-07-29 14:02:44,0.008654,2025-07-29 14:19:14,已平仓,-0.7137919871175584,25,1753768964016,1753769954020
