仓位ID,交易对,方向,数量,开仓价格,开仓时间,平仓价格,平仓时间,状态,PnL,交易次数,原始开仓时间戳,原始平仓时间戳
VINE/USDT:USDT_1753942129643,VINE/USDT:USDT,空头,3107.0,0.11757152710167916,2025-07-31 14:08:49,0.11903,2025-07-31 16:37:35,已平仓,-4.531475295082839,24,1753942129643,1753951055691
PIPPIN/USDT:USDT_1753245233162,PIPPIN/USDT:USDT,多头,16279.0,0.029523214775255897,2025-07-23 12:33:53,0.02438,2025-07-23 13:50:28,已平仓,-83.72639332639076,15,1753245233162,1753249828021
LAYER/USDT:USDT_1753148263225,LAYER/USDT:USDT,多头,3.979039320256561e-13,0.8273960456338995,2025-07-22 09:37:43,,,持仓中,0,75,1753148263225,
EPIC/USDT:USDT_1753089342499,EPIC/USDT:USDT,空头,31.699999999999875,2.5538,2025-07-21 17:15:42,2.3582,2025-07-21 17:24:14,已平仓,6.200519999999968,20,1753089342499,1753089854074
EPIC/USDT:USDT_1753089854074_reverse,EPIC/USDT:USDT,多头,1.2434497875801753e-13,2.3582,2025-07-21 17:24:14,,,持仓中,0,1,1753089854074,
BANANAS31/USDT:USDT_1753760770885,BANANAS31/USDT:USDT,多头,105173.0,0.009101277201304478,2025-07-29 11:46:10,0.008756,2025-07-29 12:57:48,已平仓,-36.31383909279587,7,1753760770885,1753765068943
BANANAS31/USDT:USDT_1753765095808,BANANAS31/USDT:USDT,空头,27038.0,0.008679610470056798,2025-07-29 12:58:15,0.008331,2025-07-29 13:01:45,已平仓,9.425729889395711,14,1753765095808,1753765305580
BANANAS31/USDT:USDT_1753765447213,BANANAS31/USDT:USDT,空头,168009.0,0.008376,2025-07-29 13:04:07,0.00823,2025-07-29 13:07:21,已平仓,24.52931400000005,6,1753765447213,1753765641370
BANANAS31/USDT:USDT_1753768964016,BANANAS31/USDT:USDT,空头,1996.0,0.00829638878400924,2025-07-29 14:02:44,0.008654,2025-07-29 14:19:14,已平仓,-0.7137919871175584,25,1753768964016,1753769954020
RESOLV/USDT:USDT_1753246442767,RESOLV/USDT:USDT,多头,403.0,0.23825,2025-07-23 12:54:02,0.23369,2025-07-23 12:59:53,已平仓,-1.8376799999999922,19,1753246442767,1753246793432
SQD/USDT:USDT_1753759026913,SQD/USDT:USDT,多头,1051.0,0.21238049719326388,2025-07-29 11:17:06,0.20526,2025-07-29 12:32:56,已平仓,-7.483642550120338,14,1753759026913,1753763576345
SPK/USDT:USDT_1753147118256,SPK/USDT:USDT,多头,83.0,0.06633352148997135,2025-07-22 09:18:38,0.06229,2025-07-22 10:06:18,已平仓,-0.335612283667622,22,1753147118256,1753149978649
SPK/USDT:USDT_1753184032743,SPK/USDT:USDT,多头,1458.0,0.07111130818866186,2025-07-22 19:33:52,0.07662,2025-07-22 20:53:14,已平仓,8.031672660930996,24,1753184032743,1753188794943
SPK/USDT:USDT_1754038531571,SPK/USDT:USDT,多头,2475.0,0.10389,2025-08-01 16:55:31,0.10137,2025-08-01 17:08:14,已平仓,-6.236999999999986,13,1754038531571,1754039294151
NEWT/USDT:USDT_1753411071255,NEWT/USDT:USDT,空头,152.0,0.48690000000000005,2025-07-25 10:37:51,0.4838,2025-07-25 11:10:51,已平仓,0.47120000000000717,7,1753411071255,1753413051478
SAHARA/USDT:USDT_1753276662866,SAHARA/USDT:USDT,多头,8744.0,0.12565,2025-07-23 21:17:42,0.13491,2025-07-23 21:28:41,已平仓,80.96943999999992,5,1753276662866,1753277321266
SAHARA/USDT:USDT_1753277592186,SAHARA/USDT:USDT,多头,1475.0,0.1433517337353589,2025-07-23 21:33:12,0.13461,2025-07-23 22:07:21,已平仓,-12.894057259654357,20,1753277592186,1753279641039
SAHARA/USDT:USDT_1753281018983,SAHARA/USDT:USDT,多头,3993.0,0.1481988194008559,2025-07-23 22:30:18,0.16192,2025-07-24 11:05:42,已平仓,54.78867413238237,27,1753281018983,1753326342010
SAHARA/USDT:USDT_1753339742400,SAHARA/USDT:USDT,空头,1550.0,0.11413999999999999,2025-07-24 14:49:02,0.11258,2025-07-24 15:18:58,已平仓,2.4179999999999877,13,1753339742400,1753341538389
SAHARA/USDT:USDT_1753404945211,SAHARA/USDT:USDT,空头,226.0,0.09510554609929078,2025-07-25 08:55:45,0.09175,2025-07-25 10:47:13,已平仓,0.7583534184397174,18,1753404945211,1753411633948
PUMP/USDT:USDT_1753159561067,PUMP/USDT:USDT,空头,94613.0,0.0037429999999999994,2025-07-22 12:46:01,0.0037,2025-07-22 17:18:53,已平仓,4.068358999999925,7,1753159561067,1753175933995
VELVET/USDT:USDT_1752913334129,VELVET/USDT:USDT,空头,1542.0,0.06686,2025-07-19 16:22:14,0.06665,2025-07-19 16:23:24,已平仓,0.3238200000000029,30,1752913334129,1752913404411
VELVET/USDT:USDT_1752913787936,VELVET/USDT:USDT,空头,817.0,0.06405999999999999,2025-07-19 16:29:47,0.06454,2025-07-19 21:05:21,已平仓,-0.3921600000000067,43,1752913787936,1752930321718
ZORA/USDT:USDT_1753771597556,ZORA/USDT:USDT,空头,12835.0,0.08141000000000001,2025-07-29 14:46:37,0.08239,2025-07-29 15:05:17,已平仓,-12.578299999999933,23,1753771597556,1753772717459
ZORA/USDT:USDT_1753844542358,ZORA/USDT:USDT,多头,17617.0,0.09071,2025-07-30 11:02:22,0.08743,2025-07-30 11:09:16,已平仓,-57.78376000000009,13,1753844542358,1753844956038
ZORA/USDT:USDT_1754020525369,ZORA/USDT:USDT,多头,677.0,0.0695,2025-08-01 11:55:25,0.06823,2025-08-01 12:12:18,已平仓,-0.8597900000000049,18,1754020525369,1754021538769
ZORA/USDT:USDT_1754024444674,ZORA/USDT:USDT,多头,5742.0,0.06979,2025-08-01 13:00:44,0.06755,2025-08-01 13:40:40,已平仓,-12.862080000000034,6,1754024444674,1754026840030
INJ/USDT:USDT_1753687163682,INJ/USDT:USDT,多头,46.59999999999995,16.028366591080875,2025-07-28 15:19:23,15.911,2025-07-28 19:34:20,已平仓,-5.46928314436879,30,1753687163682,1753702460899
INJ/USDT:USDT_1753702460899_reverse,INJ/USDT:USDT,空头,4.973799150320701e-14,15.911,2025-07-28 19:34:20,16.023,2025-07-28 19:41:13,已平仓,-5.5706550483591904e-15,2,1753702460899,1753702873250
INJ/USDT:USDT_1753702873250_reverse,INJ/USDT:USDT,多头,5.299999999999934,16.023,2025-07-28 19:41:13,15.895,2025-07-28 20:22:06,已平仓,-0.6783999999999921,28,1753702873250,1753705326425
INJ/USDT:USDT_1753705326425_reverse,INJ/USDT:USDT,空头,6.572520305780927e-14,15.895,2025-07-28 20:22:06,14.245,2025-07-31 11:30:37,已平仓,1.0844658504538531e-13,2,1753705326425,1753932637539
INJ/USDT:USDT_1753932637539_reverse,INJ/USDT:USDT,多头,69.39999999999988,14.246893561592854,2025-07-31 11:30:37,14.226,2025-07-31 21:02:51,已平仓,-1.4500131745440068,34,1753932637539,1753966971263
INJ/USDT:USDT_1753966971263_reverse,INJ/USDT:USDT,空头,1.2789769243681803e-13,14.226,2025-07-31 21:02:51,,,持仓中,0,1,1753966971263,
LDO/USDT:USDT_1753004417448,LDO/USDT:USDT,多头,19.0,1.1890999999999998,2025-07-20 17:40:17,1.1947,2025-07-20 17:41:14,已平仓,0.10640000000000516,32,1753004417448,1753004474251
LDO/USDT:USDT_1753004641004,LDO/USDT:USDT,多头,349.0,1.1959019316493316,2025-07-20 17:44:01,1.2136,2025-07-20 17:51:01,已平仓,6.176625854383289,18,1753004641004,1753005061318
LDO/USDT:USDT_1753005535887,LDO/USDT:USDT,多头,6.0,1.202761329305136,2025-07-20 17:58:55,1.1747,2025-07-20 22:11:30,已平仓,-0.16836797583081564,18,1753005535887,1753020690027
CFX/USDT:USDT_1752985353435,CFX/USDT:USDT,多头,268.0,0.11969099356343685,2025-07-20 12:22:33,0.13364,2025-07-20 14:00:20,已平仓,3.738333724998927,24,1752985353435,1752991220039
CFX/USDT:USDT_1752991377285,CFX/USDT:USDT,多头,1482.0,0.13596359201141225,2025-07-20 14:02:57,0.14778,2025-07-20 14:22:34,已平仓,17.51191663908703,13,1752991377285,1752992554354
CFX/USDT:USDT_1753080431923,CFX/USDT:USDT,空头,184.0,0.20992000000000002,2025-07-21 14:47:11,0.20729,2025-07-21 17:59:48,已平仓,0.4839200000000039,14,1753080431923,1753091988483
CFX/USDT:USDT_1753517001554,CFX/USDT:USDT,多头,2773.0,0.19577,2025-07-26 16:03:21,0.18643,2025-07-26 16:26:49,已平仓,-25.899819999999963,18,1753517001554,1753518409018
CFX/USDT:USDT_1753766522035,CFX/USDT:USDT,空头,70.0,0.21843341063348415,2025-07-29 13:22:02,0.22063,2025-07-29 13:28:17,已平仓,-0.1537612556561091,42,1753766522035,1753766897578
CFX/USDT:USDT_1753766904073,CFX/USDT:USDT,多头,1267.0,0.22138621501014194,2025-07-29 13:28:24,0.23022,2025-07-29 13:37:41,已平仓,11.192405582150172,28,1753766904073,1753767461774
CFX/USDT:USDT_1753767987372,CFX/USDT:USDT,多头,1205.0,0.23021,2025-07-29 13:46:27,0.23809,2025-07-29 13:52:10,已平仓,9.495399999999998,12,1753767987372,1753768330817
CFX/USDT:USDT_1753768357906,CFX/USDT:USDT,多头,2158.0,0.23684647191292377,2025-07-29 13:52:37,0.24112,2025-07-29 13:58:12,已平仓,9.222273611910513,33,1753768357906,1753768692234
CFX/USDT:USDT_1753773131112,CFX/USDT:USDT,多头,731.0,0.2615176234151605,2025-07-29 15:12:11,0.26343,2025-07-29 15:45:41,已平仓,1.3979472835176772,27,1753773131112,1753775141386
CFX/USDT:USDT_1753775214933,CFX/USDT:USDT,多头,2004.0,0.26225,2025-07-29 15:46:54,0.26209,2025-07-29 15:46:59,已平仓,-0.32063999999998694,3,1753775214933,1753775219376
CFX/USDT:USDT_1753777444582,CFX/USDT:USDT,多头,83.0,0.27182469492558103,2025-07-29 16:24:04,0.25483,2025-07-29 16:28:49,已平仓,-1.4105596788232257,18,1753777444582,1753777729242
CFX/USDT:USDT_1753777790468,CFX/USDT:USDT,多头,6968.0,0.25822588265869667,2025-07-29 16:29:50,0.27575,2025-07-29 20:29:13,已平仓,122.10804963420156,15,1753777790468,1753792153054
CFX/USDT:USDT_1753794299445,CFX/USDT:USDT,多头,2931.0,0.26977,2025-07-29 21:04:59,0.2739,2025-07-29 21:43:04,已平仓,12.105029999999903,12,1753794299445,1753796584078
CFX/USDT:USDT_1753798523441,CFX/USDT:USDT,空头,74.0,0.23992422639054536,2025-07-29 22:15:23,0.2419,2025-07-29 22:43:11,已平仓,-0.14620724709964333,19,1753798523441,1753800191359
CFX/USDT:USDT_1753928830874,CFX/USDT:USDT,多头,1690.0,0.2279869749691323,2025-07-31 10:27:10,0.21708,2025-07-31 14:06:21,已平仓,-18.432787697833614,10,1753928830874,1753941981047
CKB/USDT:USDT_1753147773253,CKB/USDT:USDT,空头,503415.0,0.005581000000000001,2025-07-22 09:29:33,0.005565,2025-07-22 15:28:00,已平仓,8.054640000000633,8,1753147773253,1753169280461
CKB/USDT:USDT_1753516848424,CKB/USDT:USDT,多头,48378.0,0.006989,2025-07-26 16:00:48,0.006622,2025-07-26 19:31:51,已平仓,-17.754726000000005,5,1753516848424,1753529511266
CKB/USDT:USDT_1753773123214,CKB/USDT:USDT,多头,24778.0,0.006765776723907205,2025-07-29 15:12:03,0.006993,2025-07-29 15:25:54,已平仓,5.63013833502727,29,1753773123214,1753773954922
CKB/USDT:USDT_1753774525842,CKB/USDT:USDT,多头,9723.0,0.006782557211801752,2025-07-29 15:35:25,0.006485,2025-07-29 16:55:20,已平仓,-2.8931487703484335,27,1753774525842,1753779320021
ONDO/USDT:USDT_1753711265158,ONDO/USDT:USDT,空头,9.094947017729282e-13,0.961737882935161,2025-07-28 22:01:05,,,持仓中,0,19,1753711265158,
JUP/USDT:USDT_1753755508758,JUP/USDT:USDT,空头,123.0,0.5378,2025-07-29 10:18:28,0.5523,2025-07-29 12:15:02,已平仓,-1.7835000000000085,13,1753755508758,1753762502110
OM/USDT:USDT_1753011489748,OM/USDT:USDT,多头,956.4999999999992,0.2559089337819142,2025-07-20 19:38:09,0.24997,2025-07-20 20:01:00,已平仓,-5.680590162400935,22,1753011489748,1753012860025
OM/USDT:USDT_1753012860025_reverse,OM/USDT:USDT,空头,1.4779288903810084e-12,0.27187003776540686,2025-07-20 20:01:00,0.31211,2025-07-26 16:33:19,已平仓,-5.947180273434592e-14,29,1753012860025,1753518799518
OM/USDT:USDT_1753518799518_reverse,OM/USDT:USDT,多头,73.79999999999836,0.31210999999999994,2025-07-26 16:33:19,0.29888,2025-07-26 16:57:00,已平仓,-0.9763739999999757,41,1753518799518,1753520220602
OM/USDT:USDT_1753520220602_reverse,OM/USDT:USDT,空头,1.3642420526593924e-12,0.28383806165479136,2025-07-26 16:57:00,,,持仓中,0,55,1753520220602,
GLM/USDT:USDT_1753599780389,GLM/USDT:USDT,空头,266.0,0.324,2025-07-27 15:03:00,0.32716,2025-07-27 15:12:17,已平仓,-0.840559999999999,12,1753599780389,1753600337044
GLM/USDT:USDT_1753602126180,GLM/USDT:USDT,多头,392.0,0.3406600000000001,2025-07-27 15:42:06,0.32601,2025-07-27 19:06:14,已平仓,-5.74280000000002,16,1753602126180,1753614374207
ETHFI/USDT:USDT_1753680190165,ETHFI/USDT:USDT,多头,343.19999999999834,1.3083,2025-07-28 13:23:10,1.2971,2025-07-28 14:18:44,已平仓,-3.8438400000000152,34,1753680190165,1753683524009
ETHFI/USDT:USDT_1753683524009_reverse,ETHFI/USDT:USDT,空头,1.3642420526593924e-12,1.2307000000000001,2025-07-28 14:18:44,1.2437,2025-07-28 21:42:19,已平仓,-1.7735146684571965e-14,6,1753683524009,1753710139454
ETHFI/USDT:USDT_1753710139454_reverse,ETHFI/USDT:USDT,多头,6.6999999999984095,1.2437,2025-07-28 21:42:19,1.2357,2025-07-28 21:47:28,已平仓,-0.053599999999987324,35,1753710139454,1753710448827
ETHFI/USDT:USDT_1753710448827_reverse,ETHFI/USDT:USDT,空头,1.4779288903810084e-12,1.2246,2025-07-28 21:47:28,,,持仓中,0,20,1753710448827,
ENA/USDT:USDT_1753105531333,ENA/USDT:USDT,多头,103.0,0.5209,2025-07-21 21:45:31,0.5207,2025-07-21 21:45:36,已平仓,-0.02059999999999773,2,1753105531333,1753105536408
ENA/USDT:USDT_1753504767466,ENA/USDT:USDT,多头,5787.0,0.5904271829190567,2025-07-26 12:39:27,0.5702,2025-07-26 19:30:59,已平仓,-117.05470755258098,7,1753504767466,1753529459515
ENA/USDT:USDT_1753529470781,ENA/USDT:USDT,空头,4880.0,0.5715,2025-07-26 19:31:10,0.5785,2025-07-26 21:14:23,已平仓,-34.16000000000003,3,1753529470781,1753535663976
ENA/USDT:USDT_1753535831184,ENA/USDT:USDT,多头,1004.0,0.5774,2025-07-26 21:17:11,0.5664,2025-07-26 22:28:44,已平仓,-11.04400000000001,22,1753535831184,1753540124025
ENA/USDT:USDT_1753542775753,ENA/USDT:USDT,空头,3195.0,0.5581,2025-07-26 23:12:55,0.5741,2025-07-27 01:35:59,已平仓,-51.12000000000005,3,1753542775753,1753551359304
ENA/USDT:USDT_1753845684870,ENA/USDT:USDT,多头,3871.0,0.5852086799276672,2025-07-30 11:21:24,0.5598,2025-07-30 19:27:03,已平仓,-98.35699999999999,7,1753845684870,1753874823021
ENA/USDT:USDT_1754015162902,ENA/USDT:USDT,多头,2897.0,0.6113,2025-08-01 10:26:02,0.5856,2025-08-01 12:12:18,已平仓,-74.45289999999984,4,1754015162902,1754021538768
ACT/USDT:USDT_1753080878521,ACT/USDT:USDT,多头,1224.0,0.05125999999999999,2025-07-21 14:54:38,0.05001,2025-07-21 15:19:35,已平仓,-1.529999999999993,18,1753080878521,1753082375116
PENGU/USDT:USDT_1753075120624,PENGU/USDT:USDT,多头,84754.0,0.0343167853971712,2025-07-21 13:18:40,0.036998,2025-07-21 14:23:24,已平仓,227.2436624481523,13,1753075120624,1753079004030
PENGU/USDT:USDT_1753079406900,PENGU/USDT:USDT,多头,4493.0,0.03701406714336334,2025-07-21 14:30:06,0.038851,2025-07-21 16:50:07,已平仓,8.253339324868499,18,1753079406900,1753087807883
PENGU/USDT:USDT_1753191816410,PENGU/USDT:USDT,多头,34449.0,0.04177058083749194,2025-07-22 21:43:36,0.039233,2025-07-22 22:49:29,已平仓,-87.41712227075989,12,1753191816410,1753195769808
PENGU/USDT:USDT_1753529609916,PENGU/USDT:USDT,多头,16629.0,0.04368044332287729,2025-07-26 19:33:29,0.042395,2025-07-26 23:23:38,已平仓,-21.375637016126365,10,1753529609916,1753543418745
PENGU/USDT:USDT_1753577928835,PENGU/USDT:USDT,多头,2570.0,0.043328000000000005,2025-07-27 08:58:48,0.042202,2025-07-27 12:32:47,已平仓,-2.893820000000005,15,1753577928835,1753590767041
PENGU/USDT:USDT_1753618656766,PENGU/USDT:USDT,空头,759.0,0.04276800000000001,2025-07-27 20:17:36,0.042517,2025-07-27 21:00:20,已平仓,0.1905090000000062,23,1753618656766,1753621220349
PENGU/USDT:USDT_1753793502913,PENGU/USDT:USDT,空头,3099.0,0.039016349415450964,2025-07-29 20:51:42,0.038191,2025-07-29 22:05:39,已平仓,2.5577578384825292,23,1753793502913,1753797939815
PENGU/USDT:USDT_1753968492735,PENGU/USDT:USDT,空头,41197.0,0.0370296799282517,2025-07-31 21:28:12,0.037218,2025-08-01 00:33:07,已平仓,-7.758221995814736,14,1753968492735,1753979587147
USUAL/USDT:USDT_1753110057759,USUAL/USDT:USDT,多头,17073.0,0.102,2025-07-21 23:00:57,0.0974,2025-07-22 00:13:08,已平仓,-78.53579999999988,17,1753110057759,1753114388210
USUAL/USDT:USDT_1753160054533,USUAL/USDT:USDT,空头,23371.0,0.092,2025-07-22 12:54:14,0.0921,2025-07-22 14:00:12,已平仓,-2.337100000000067,4,1753160054533,1753164012083
B/USDT:USDT_1753006742970,B/USDT:USDT,多头,351.0,0.52937,2025-07-20 18:19:02,0.52241,2025-07-20 18:20:41,已平仓,-2.4429599999999883,60,1753006742970,1753006841022
B/USDT:USDT_1753007060292,B/USDT:USDT,空头,634.0,0.5257581855670104,2025-07-20 18:24:20,0.51525,2025-07-20 18:47:48,已平仓,6.662189649484585,14,1753007060292,1753008468340
MERL/USDT:USDT_1753325887495,MERL/USDT:USDT,空头,1213.0,0.14394455211267604,2025-07-24 10:58:07,0.14183,2025-07-24 11:05:47,已平仓,2.5649517126760206,14,1753325887495,1753326347292
